CustomerID,PC1,PC2,PC3,PC4,PC5,PC6
12347.0,3.216447577981303,-1.4796857734647704,1.972139473823953,1.0917744924866917,-0.5054310654845423,0.2643765835377974
12348.0,0.6593571176252342,0.5869267453217284,0.6531497658766633,1.0493544992403232,-1.0135802835319858,2.190523363123632
12350.0,-2.3505237553346037,-0.5683415544159403,0.6735641862481593,-0.3301173229742824,1.0865853582719829,1.858286037262652
12352.0,0.6059089897773839,-1.4600407025587243,-0.8565287799083424,0.815976418669019,-0.47448938099057303,0.34438079375228225
12353.0,-2.7226261103466256,0.509585484386935,-0.4374993915922245,0.3738081937722901,0.49073463830653674,1.8606670981427103
12354.0,-0.11641830118070362,0.19992165519257732,4.641885415053213,-1.3330606108573093,1.5612360222724841,1.051965187424393
12355.0,-1.7163003204024676,-2.664540274736565,1.3848098110145977,-0.5299613860419287,0.8943017157782218,0.6938620722001576
12358.0,-0.29542357001275743,-1.6834567499195852,0.9027623451483349,0.44930883555624723,-0.24913976185863304,-1.4376699142133602
12360.0,1.8098438050296375,-1.5286548196156062,2.6706443931929202,0.6528598394778985,-0.5677182406122313,1.0042670282311972
12361.0,-2.64375875051036,1.3745820670839843,0.1160608717827126,-0.7181261194237253,1.0891631180947112,0.46829234656564783
12362.0,4.931383584216793,0.6693664358960505,-0.19631370331040357,1.049998411815423,0.3866616409003668,0.9710580140271285
12363.0,-0.9684079502718865,-2.552825933232275,-0.03673728399385999,0.3562668658955894,-0.6949066917876356,0.05655315265136169
12364.0,0.5918204294809926,1.5541925235301601,0.280559888252388,0.9544795364848982,-1.1368021934710661,0.484965020603661
12365.0,-2.1714425702964597,-2.631634197024228,0.7456661792443816,-0.6250949486961371,1.0793660758778565,0.763489166646997
12367.0,-1.9973425664053357,-2.4787738319178705,-0.3480234476661811,1.1319305651765708,-0.30155332877600827,1.2655377878322998
12370.0,3.922503104082445,-1.5655607101741653,3.930203824211227,-1.6577374826801379,-2.3406538212440022,0.5302496607716658
12372.0,-0.13431919396148104,-0.5986121614703654,0.6588647496425228,0.29373041711773973,-0.4300226488051482,-0.48731134001435944
12373.0,-2.2562918785965014,-1.6490980546533895,0.8097575337387295,-0.799757832971801,1.2030192994152575,0.7465795591946671
12374.0,-0.8298577525310166,-2.6089997113738552,2.0647206432230236,0.4082409619483762,0.1952252673797524,1.2479724000733448
12375.0,-0.6704467508141793,1.4891867504979963,-1.3406615814319172,0.16889005522726308,-1.063839209489525,0.2442499700728361
12379.0,0.07286684164174148,-2.608586183382512,-0.588551638687502,-0.4353184044444064,-0.49128777731624185,-0.9631503432728976
12380.0,1.719240961031575,1.382356985449336,0.9979113628884562,0.12209470222302095,0.191325845568224,-0.8675644622719498
12381.0,1.607748455746981,1.3931910862771608,0.44073782017583896,-2.124712539698717,-2.425641834140044,-1.0838468867359101
12383.0,1.0051192642795697,-0.4698425149325831,-0.18687995633333773,-0.2933375063339324,-0.4480891792572397,0.7788105131506207
12384.0,-0.5570562384187335,-0.5754834663618673,-1.267977870183409,0.04380987156065057,-0.5641782261554421,-0.8704008462506314
12386.0,-1.6359022622193715,-0.6855712063857655,-0.15384961211982806,-1.5175798025500702,0.0392688901463506,-1.150064981801518
12388.0,1.700828997692782,0.4134934573732485,1.1339642689688356,0.4854918314837876,-0.3672038145826634,-1.1127646599849588
12390.0,-1.1829221816969606,-0.7466293163686772,1.604011245068716,-0.7175901084008879,0.6353208658400512,-1.1665814142494901
12391.0,-0.9703839661434668,1.4067479764836288,1.2929790439051043,0.21349502748054439,0.2682522871859131,-0.14417939600198312
12393.0,0.3858066728023324,-0.660650561611676,0.9100445122203225,-0.3744128950365131,-0.46823154759970875,-1.5502253323648083
12394.0,0.29273395591256013,1.3803670854697399,1.60130227526474,1.3785107570023982,0.8027332272552734,-0.14378492857276018
12395.0,3.041023940762336,1.6312126585170779,-1.667306369161591,0.9510243244725513,0.29235074190938637,1.0673671324251632
12397.0,1.9178539487783741,-0.658289071113044,4.2872102530139236,0.2771336108081681,-0.007345948840073224,0.7775266934265561
12399.0,-0.06439948854085625,-1.5889713135988588,-0.002771207643373755,-0.09322752179242169,-0.5432854451619679,-1.176898630581974
12401.0,-2.9302910309785832,-0.5949743205061524,-0.4698819159988023,-0.5599103451755248,0.993412535621409,0.5154234192693699
12402.0,-2.6541823285235786,0.36966863710006503,0.21910389175338824,-0.8219398077766934,1.211455623311937,0.5961888469120942
12403.0,-1.6472391334177279,1.2743116678315798,1.0295980448593045,-0.5581567419849738,0.44457045080056357,-1.0212765584927936
12407.0,0.8545452761800324,-0.6112820416395734,0.42850657301266437,0.27074236916027294,-0.29249579430106465,-1.8479434319132217
12408.0,2.698634681490091,1.3904166090628078,-0.48392770490474324,-0.6454708738850213,0.5329258837987743,-1.0015318637695292
12410.0,-0.9045214494371774,1.2989924766522942,-0.17028520480117554,-1.452225181843993,0.9454197672413525,-0.6939096819532853
12412.0,-0.06120070295613811,-2.5446344687806044,0.5133117199481722,0.3396197882212577,-0.8853650849562702,0.0904222374354326
12413.0,-0.2720381635860638,0.5438084586660854,-0.9285635649098403,0.1972135657737415,-1.0600777915236135,1.2553047835831668
12414.0,-1.4970468899271903,-0.5273524426159768,-0.5976169674485491,0.27425811644329545,-0.14012012296796575,0.4045917562232226
12417.0,3.272251069298713,0.6235107317113942,-1.1783426596552247,0.7615226028528269,0.1743418691172031,0.5368983618798883
12418.0,-0.9159314458142024,1.2475640352012727,2.50653276759754,-0.8362683964525309,0.8857238956065396,-0.30156446752145716
12420.0,-0.9781311362189267,1.1933318127472003,2.132587419298927,-1.0588809353998665,0.7584948978866972,-1.6171612831255158
12421.0,-0.8419668126425571,3.4755749295006435,-0.6024790483201039,0.7873898030924277,-0.6615940553152673,-0.5394884000360292
12422.0,-0.7936868697513358,1.363920835833615,-0.17130651100085434,-0.3336977589481316,-0.5076574941450342,-1.7341991356718203
